Image,Left_Eye_Right_Eye/Eye_Nose,Left_Eye_Right_Eye/Eye_Mouth,Left_Eye_Right_Eye/Eye_Chin,Eye_Nose/Eye_Mouth,Eye_Mouth/Eye_Chin,Virtual_Top_Head/Eye_Chin,Age_Class
42051900_1967-02-12_2009.jpg,1.36,0.98,0.55,1.00,0.00,1.00,4
42051900_1967-02-12_2009.jpg,1.68,1.04,0.55,1.00,0.00,1.00,4
42051900_1967-02-12_2009.jpg,1.36,0.95,0.55,1.00,0.00,1.00,4
4252600_1972-09-06_2010.jpg,1.47,1.17,0.62,1.00,0.00,1.00,3
42542100_1934-01-25_1958.jpg,1.15,0.96,0.48,1.00,0.00,1.00,2
42542100_1934-01-25_1958.jpg,1.83,0.97,0.65,1.00,0.00,1.00,2
42664200_1969-03-14_2011.jpg,1.19,0.92,0.54,1.00,0.00,1.00,4
42755500_1973-06-04_2014.jpg,1.20,0.77,0.45,1.00,0.00,1.00,4
42842300_1994-10-18_2014.jpg,1.41,0.86,0.55,1.00,0.00,1.00,1
42851200_1981-08-16_2014.jpg,1.28,0.82,0.50,1.00,0.00,1.00,3
4334200_1953-04-09_2008.jpg,1.28,0.82,0.50,1.00,0.00,1.00,5
43421700_1993-10-13_2013.jpg,1.49,0.93,0.54,1.00,0.00,1.00,1
43806600_1991-07-27_2014.jpg,1.64,0.95,0.64,1.00,0.00,1.00,2
440000_1978-07-12_2012.jpg,1.50,1.00,0.57,1.00,0.00,1.00,3
44017500_1927-01-16_2010.jpg,1.45,1.10,0.53,1.00,0.00,1.00,8
44060600_1974-09-30_2015.jpg,1.28,0.80,0.48,1.00,0.00,1.00,4
44074400_1983-02-08_2013.jpg,1.47,0.97,0.55,1.00,0.00,1.00,2
44126100_1934-12-17_2009.jpg,1.41,0.87,0.53,1.00,0.00,1.00,7
4430600_1981-06-15_2008.jpg,1.88,1.03,0.64,1.00,0.00,1.00,2
44967400_1928-06-05_1952.jpg,1.46,0.99,0.57,1.00,0.00,1.00,2
45348100_1986-12-05_2014.jpg,1.26,0.89,0.53,1.00,0.00,1.00,2
45484800_1994-08-30_2014.jpg,1.72,0.97,0.65,1.00,0.00,1.00,1
462500_1986-02-21_2013.jpg,1.39,0.85,0.53,1.00,0.00,1.00,2
4657900_1986-07-05_2014.jpg,1.52,0.83,0.59,1.00,0.00,1.00,2
46667800_1978-03-16_2014.jpg,1.91,1.00,0.74,1.00,0.00,1.00,3
46667800_1978-03-16_2014.jpg,1.54,0.98,0.54,1.00,0.00,1.00,3
46667800_1978-03-16_2014.jpg,1.38,0.84,0.52,1.00,0.00,1.00,3
46686400_1992-04-09_2015.jpg,1.38,0.87,0.61,1.00,0.00,1.00,2
46686400_1992-04-09_2015.jpg,1.38,0.87,0.61,1.00,0.00,1.00,2
46687200_1988-11-30_2014.jpg,1.35,0.83,0.55,1.00,0.00,1.00,2
46730400_1922-05-27_2013.jpg,1.34,0.91,0.65,1.00,0.00,1.00,8
46948500_1994-10-08_2012.jpg,1.36,0.91,0.63,1.00,0.00,1.00,1
46994400_1992-02-09_2015.jpg,1.35,0.95,0.59,1.00,0.00,1.00,2
47030000_1979-06-09_2015.jpg,1.35,0.95,0.59,1.00,0.00,1.00,3
4744600_1959-05-08_2009.jpg,1.35,0.95,0.59,1.00,0.00,1.00,4
487200_1890-12-11_1964.jpg,1.42,0.88,0.54,1.00,0.00,1.00,7
489500_1970-05-05_2006.jpg,1.52,1.01,0.57,1.00,0.00,1.00,3
493900_1952-08-18_2006.jpg,1.52,1.01,0.57,1.00,0.00,1.00,5
4943200_1955-01-10_2010.jpg,1.17,0.71,0.42,1.00,0.00,1.00,5
4998900_1966-04-22_2015.jpg,1.35,0.91,0.48,1.00,0.00,1.00,4
5012100_1923-06-16_1953.jpg,1.59,0.91,0.66,1.00,0.00,1.00,2
5139000_1963-02-006_2009.jpg,2.28,1.01,0.67,1.00,0.00,1.00,4
5158300_1950-09-14_2013.jpg,1.62,1.07,0.60,1.00,0.00,1.00,6
51800_1942-02-01_2007.jpg,1.32,0.87,0.52,1.00,0.00,1.00,6
518700_1981-09-12_2012.jpg,1.55,1.11,0.58,1.00,0.00,1.00,3
543800_1965-07-01_2010.jpg,1.47,0.97,0.59,1.00,0.00,1.00,4
5477800_1970-06-08_2011.jpg,1.10,0.76,0.56,1.00,0.00,1.00,4
5751800_1950-09-09_2010.jpg,1.10,0.76,0.56,1.00,0.00,1.00,5
5869100_1948-06-22_1971.jpg,1.45,0.96,0.67,1.00,0.00,1.00,2
5879100_1940-12-26_1975.jpg,1.48,0.98,0.54,1.00,0.00,1.00,3
5998900_1978-11-30_2011.jpg,1.28,0.83,0.51,1.00,0.00,1.00,3
609400_1956-03-07_2013.jpg,1.15,0.85,0.50,1.00,0.00,1.00,5
615800_1970-06-07_2010.jpg,1.62,1.09,0.54,1.00,0.00,1.00,3
6211800_1980-07-09_2012.jpg,2.56,1.11,0.68,1.00,0.00,1.00,3
634600_1936-10-11_1978.jpg,1.30,0.83,0.43,1.00,0.00,1.00,4
6399700_1943-01-05_1973.jpg,1.70,0.94,0.55,1.00,0.00,1.00,2
644300_1973-02-04_2006.jpg,1.70,0.94,0.55,1.00,0.00,1.00,3
644300_1973-02-04_2006.jpg,1.70,0.94,0.55,1.00,0.00,1.00,3
654200_1978-10-13_2014.jpg,1.70,0.94,0.55,1.00,0.00,1.00,3
654200_1978-10-13_2014.jpg,1.46,0.98,0.48,1.00,0.00,1.00,3
6587200_1982-04-01_2009.jpg,1.46,0.98,0.48,1.00,0.00,1.00,2
663500_1936-11-25_2013.jpg,1.46,0.98,0.48,1.00,0.00,1.00,7
674500_1945-05-14_1964.jpg,1.57,0.86,0.58,1.00,0.00,1.00,1
6774400_1969-07-18_2009.jpg,1.25,0.87,0.53,1.00,0.00,1.00,3
6789900_1956-02-03_1978.jpg,1.41,0.94,0.60,1.00,0.00,1.00,2
681100_1959-10-10_2010.jpg,1.11,0.73,0.52,1.00,0.00,1.00,5
69300_1950-05-11_2009.jpg,1.25,0.81,0.53,1.00,0.00,1.00,5
697700_1929-11-07_1966.jpg,1.16,0.81,0.58,1.00,0.00,1.00,3
7016800_1953-07-11_2015.jpg,1.16,0.81,0.58,1.00,0.00,1.00,6
708900_1971-05-09_2010.jpg,1.59,0.95,0.61,1.00,0.00,1.00,3
7147000_1925-11-03_1970.jpg,1.21,0.78,0.50,1.00,0.00,1.00,4
7354900_1946-11-01_2010.jpg,1.41,0.93,0.67,1.00,0.00,1.00,6
743900_1970-02-18_2010.jpg,1.39,1.00,0.50,1.00,0.00,1.00,3
747500_1938-02-01_2005.jpg,1.44,0.89,0.53,1.00,0.00,1.00,6
7523700_1984-05-21_2011.jpg,1.44,0.89,0.53,1.00,0.00,1.00,2
753400_1967-02-20_1993.jpg,1.23,0.91,0.58,1.00,0.00,1.00,2
7544700_1988-05-27_2014.jpg,1.23,0.91,0.58,1.00,0.00,1.00,2
756400_1983-11-15_2008.jpg,1.23,0.91,0.58,1.00,0.00,1.00,2
7567200_1932-07-31_1966.jpg,1.23,0.91,0.58,1.00,0.00,1.00,3
764000_1954-03-17_2008.jpg,1.29,0.96,0.56,1.00,0.00,1.00,5
7727200_1979-02-04_2008.jpg,1.29,0.88,0.53,1.00,0.00,1.00,2
7737900_1983-03-07_2013.jpg,1.29,0.88,0.53,1.00,0.00,1.00,2
7739200_1962-05-19_2015.jpg,1.29,0.88,0.53,1.00,0.00,1.00,5
7758600_1979-08-02_2010.jpg,1.67,1.09,0.61,1.00,0.00,1.00,3
784200_1962-06-27_2006.jpg,1.34,0.97,0.52,1.00,0.00,1.00,4
787300_1967-03-16_2014.jpg,1.31,1.03,0.52,1.00,0.00,1.00,4
7948400_1983-05-25_2003.jpg,1.35,0.91,0.52,1.00,0.00,1.00,1
797100_1917-11-02_1940.jpg,1.40,1.02,0.60,1.00,0.00,1.00,2
7999300_1961-02-04_2007.jpg,1.50,1.02,0.59,1.00,0.00,1.00,4
805000_1960-07-30_2015.jpg,1.62,1.00,0.52,1.00,0.00,1.00,5
81800_1986-06-13_2011.jpg,1.38,0.94,0.60,1.00,0.00,1.00,2
822200_1912-09-03_1955.jpg,0.98,0.75,0.42,1.00,0.00,1.00,4
8471400_1955-12-03_2014.jpg,0.98,0.75,0.42,1.00,0.00,1.00,5
855800_1943-08-18_1976.jpg,1.16,0.80,0.45,1.00,0.00,1.00,3
8615500_1973-05-22_2014.jpg,1.56,1.00,0.58,1.00,0.00,1.00,4
8644800_1890-12-09_1948.jpg,1.55,0.99,0.65,1.00,0.00,1.00,5
8644800_1890-12-09_1948.jpg,1.27,0.95,0.51,1.00,0.00,1.00,5
8644800_1890-12-09_1948.jpg,1.27,0.95,0.51,1.00,0.00,1.00,5
86700_1958-07-28_1980.jpg,1.97,1.09,0.54,1.00,0.00,1.00,2
868000_1977-04-25_2009.jpg,1.34,0.88,0.52,1.00,0.00,1.00,3
870700_1952-04-27_2008.jpg,1.83,1.16,0.59,1.00,0.00,1.00,5
8712400_1989-07-28_2012.jpg,1.21,0.95,0.51,1.00,0.00,1.00,2
878700_1920-05-20_2001.jpg,1.68,1.05,0.60,1.00,0.00,1.00,8
882800_1967-12-07_2015.jpg,1.50,0.94,0.56,1.00,0.00,1.00,4
886500_1905-07-22_1940.jpg,1.50,0.94,0.56,1.00,0.00,1.00,3
8911400_1977-10-04_2010.jpg,1.05,0.77,0.53,1.00,0.00,1.00,3
8932000_1986-07-24_2007.jpg,1.51,0.95,0.59,1.00,0.00,1.00,2
9163300_1966-04-13_2011.jpg,1.21,0.83,0.53,1.00,0.00,1.00,4
9210500_1912-02-06_1942.jpg,1.21,0.83,0.53,1.00,0.00,1.00,2
9336800_1949-08-17_2011.jpg,1.30,0.99,0.53,1.00,0.00,1.00,6
9336800_1949-08-17_2011.jpg,2.25,1.28,0.84,1.00,0.00,1.00,6
9430500_1952-06-17_2011.jpg,1.60,0.99,0.62,1.00,0.00,1.00,5
944600_1968-02-05_2006.jpg,1.60,0.99,0.62,1.00,0.00,1.00,3
947500_1976-03-13_2015.jpg,1.53,1.01,0.63,1.00,0.00,1.00,3
963800_1941-11-15_2011.jpg,1.53,1.01,0.63,1.00,0.00,1.00,6
9675700_1945-08-16_2009.jpg,1.53,1.01,0.63,1.00,0.00,1.00,6
9781600_1965-02-15_2008.jpg,1.93,0.91,0.52,1.00,0.00,1.00,4
9801700_1969-10-11_2012.jpg,1.93,0.91,0.52,1.00,0.00,1.00,4
995100_1942-04-16_2011.jpg,1.37,0.91,0.52,1.00,0.00,1.00,6
10075401_1944-11-05_1982.jpg,1.37,0.79,0.51,1.00,0.00,1.00,3
1008501_1971-10-09_2010.jpg,1.37,0.79,0.51,1.00,0.00,1.00,3
10221501_1982-07-04_2013.jpg,1.37,0.79,0.51,1.00,0.00,1.00,3
10232101_1946-05-24_1976.jpg,1.52,0.98,0.57,1.00,0.00,1.00,2
10261601_1899-12-30_1940.jpg,1.42,1.05,0.60,1.00,0.00,1.00,4
10439401_1928-11-28_2009.jpg,1.42,1.05,0.60,1.00,0.00,1.00,8
105501_1933-06-17_1998.jpg,1.42,1.05,0.60,1.00,0.00,1.00,6
10712001_1931-05-16_1955.jpg,1.56,0.95,0.63,1.00,0.00,1.00,2
1082301_1981-11-08_2014.jpg,1.55,0.94,0.58,1.00,0.00,1.00,3
10848601_1944-05-27_1974.jpg,1.67,1.04,0.54,1.00,0.00,1.00,2
1087501_1957-11-07_1985.jpg,1.46,1.00,0.59,1.00,0.00,1.00,2
10999801_1981-12-10_2012.jpg,1.46,1.00,0.59,1.00,0.00,1.00,3
11204401_1946-10-07_2006.jpg,1.36,0.92,0.50,1.00,0.00,1.00,5
11239901_1984-12-26_2011.jpg,1.47,0.85,0.60,1.00,0.00,1.00,2
11535001_1987-08-03_2013.jpg,1.45,0.84,0.51,1.00,0.00,1.00,2
11559201_1983-02-08_2012.jpg,2.53,1.15,0.63,1.00,0.00,1.00,2
11643401_1979-08-07_2007.jpg,1.57,0.90,0.64,1.00,0.00,1.00,2
11795401_1934-06-21_1964.jpg,1.48,0.82,0.59,1.00,0.00,1.00,2
1180501_1930-09-29_2013.jpg,1.35,1.02,0.56,1.00,0.00,1.00,8
1180501_1930-09-29_2013.jpg,1.32,0.99,0.55,1.00,0.00,1.00,8
1180501_1930-09-29_2013.jpg,1.81,1.17,0.57,1.00,0.00,1.00,8
1180501_1930-09-29_2013.jpg,1.81,1.17,0.57,1.00,0.00,1.00,8
1180501_1930-09-29_2013.jpg,1.27,0.92,0.55,1.00,0.00,1.00,8
11867701_1985-10-04_2013.jpg,1.27,0.92,0.55,1.00,0.00,1.00,2
11867701_1985-10-04_2013.jpg,1.74,0.83,0.52,1.00,0.00,1.00,2
11867701_1985-10-04_2013.jpg,1.32,0.91,0.57,1.00,0.00,1.00,2
11867701_1985-10-04_2013.jpg,1.52,0.94,0.53,1.00,0.00,1.00,2
1190101_1979-11-13_2010.jpg,1.24,0.82,0.56,1.00,0.00,1.00,3
12005901_1900-05-18_1962.jpg,1.71,1.02,0.57,1.00,0.00,1.00,6
12005901_1900-05-18_1962.jpg,1.67,0.97,0.57,1.00,0.00,1.00,6
12005901_1900-05-18_1962.jpg,1.67,0.97,0.57,1.00,0.00,1.00,6
12459501_1981-01-13_2013.jpg,1.70,1.01,0.66,1.00,0.00,1.00,3
12501_1941-12-08_2008.jpg,1.69,0.94,0.69,1.00,0.00,1.00,6
12646701_1987-12-10_2011.jpg,1.42,0.90,0.55,1.00,0.00,1.00,2
12878201_1974-07-14_2010.jpg,1.39,0.97,0.57,1.00,0.00,1.00,3
12878201_1974-07-14_2010.jpg,1.41,1.03,0.58,1.00,0.00,1.00,3
12878201_1974-07-14_2010.jpg,1.68,1.22,0.70,1.00,0.00,1.00,3
12878201_1974-07-14_2010.jpg,1.67,1.10,0.54,1.00,0.00,1.00,3
12878201_1974-07-14_2010.jpg,1.25,0.91,0.54,1.00,0.00,1.00,3
1289901_1979-05-12_2013.jpg,1.36,0.86,0.53,1.00,0.00,1.00,3
1291901_1956-03-30_2008.jpg,1.86,1.03,0.68,1.00,0.00,1.00,5
13100701_1979-05-21_2007.jpg,1.86,1.03,0.68,1.00,0.00,1.00,2
1312201_1937-06-21_2004.jpg,1.19,0.85,0.60,1.00,0.00,1.00,6
1317701_1973-04-01_2008.jpg,1.45,0.88,0.60,1.00,0.00,1.00,3
13252701_1986-01-16_2013.jpg,0.91,0.46,0.30,1.00,0.00,1.00,2
13437201_1954-06-12_2007.jpg,1.22,0.75,0.45,1.00,0.00,1.00,5
1346801_1930-10-26_1959.jpg,1.22,0.75,0.45,1.00,0.00,1.00,2
1346801_1930-10-26_1959.jpg,1.22,0.75,0.45,1.00,0.00,1.00,2
13603801_1944-08-04_1968.jpg,1.31,0.94,0.56,1.00,0.00,1.00,2
13693401_1970-03-02_2012.jpg,1.46,0.86,0.54,1.00,0.00,1.00,4
13720801_1968-10-28_1993.jpg,1.46,0.86,0.54,1.00,0.00,1.00,2
13838501_1984-08-25_2015.jpg,1.65,1.13,0.60,1.00,0.00,1.00,3
1385101_1949-10-19_2007.jpg,1.65,1.13,0.60,1.00,0.00,1.00,5
1390601_1973-09-27_2005.jpg,2.00,0.98,0.62,1.00,0.00,1.00,3
13951001_1927-07-03_1959.jpg,2.20,1.05,0.69,1.00,0.00,1.00,3
13963601_1953-10-18_1992.jpg,1.77,1.08,0.60,1.00,0.00,1.00,3
14302001_1971-08-17_2011.jpg,1.33,0.76,0.49,1.00,0.00,1.00,3
14359001_1957-06-13_2007.jpg,1.65,0.97,0.60,1.00,0.00,1.00,4
14359001_1957-06-13_2007.jpg,1.63,0.93,0.54,1.00,0.00,1.00,4
14359001_1957-06-13_2007.jpg,1.44,0.83,0.56,1.00,0.00,1.00,4
1447301_1975-05-31_2009.jpg,1.47,1.03,0.56,1.00,0.00,1.00,3
1451801_1894-03-19_1968.jpg,1.34,0.84,0.54,1.00,0.00,1.00,7
1453101_1947-07-14_2007.jpg,1.47,0.94,0.54,1.00,0.00,1.00,5
1456401_1965-01-09_2015.jpg,1.46,1.01,0.59,1.00,0.00,1.00,4
148301_1912-11-20_2004.jpg,1.54,0.93,0.60,1.00,0.00,1.00,8
1499401_1926-11-22_1954.jpg,1.25,0.86,0.50,1.00,0.00,1.00,2
15032801_1992-05-04_2009.jpg,1.35,0.87,0.56,1.00,0.00,1.00,1
15085701_1984-09-25_2011.jpg,1.35,0.87,0.56,1.00,0.00,1.00,2
15140801_1973-01-12_2014.jpg,1.96,0.98,0.63,1.00,0.00,1.00,4
15208001_1981-02-08_2012.jpg,1.68,0.99,0.61,1.00,0.00,1.00,3
1525401_1971-03-23_2011.jpg,1.28,0.95,0.61,1.00,0.00,1.00,3
15303501_1979-05-06_2010.jpg,1.54,0.85,0.50,1.00,0.00,1.00,3
15362501_1949-07-01_2011.jpg,1.48,1.19,0.60,1.00,0.00,1.00,6
1558601_1925-04-19_1964.jpg,1.48,1.19,0.60,1.00,0.00,1.00,3
1567501_1976-06-08_2012.jpg,1.58,0.95,0.51,1.00,0.00,1.00,3
159001_1935-08-15_2006.jpg,1.33,1.07,0.51,1.00,0.00,1.00,7
159001_1935-08-15_2006.jpg,1.42,1.04,0.62,1.00,0.00,1.00,7
15937901_1959-05-23_2011.jpg,1.50,0.82,0.50,1.00,0.00,1.00,5
15950001_1917-10-06_1969.jpg,1.50,0.82,0.50,1.00,0.00,1.00,5
16587401_1909-10-28_1959.jpg,1.46,1.07,0.56,1.00,0.00,1.00,4
1671401_1955-05-29_2007.jpg,1.22,0.94,0.50,1.00,0.00,1.00,5
16788401_1960-07-01_2010.jpg,1.44,0.97,0.53,1.00,0.00,1.00,4
168601_1965-04-02_2012.jpg,1.55,0.87,0.54,1.00,0.00,1.00,4
16877001_1920-01-14_1955.jpg,1.15,0.75,0.47,1.00,0.00,1.00,3
1687701_1933-10-19_2006.jpg,1.62,1.01,0.64,1.00,0.00,1.00,7
17097201_1974-06-06_2008.jpg,1.81,1.14,0.78,1.00,0.00,1.00,3
17147101_1985-08-08_2012.jpg,1.81,1.14,0.78,1.00,0.00,1.00,2
17172501_1946-11-20_2007.jpg,1.81,1.14,0.78,1.00,0.00,1.00,6
17209001_1995-06-05_2015.jpg,1.41,0.94,0.60,1.00,0.00,1.00,1
172101_1959-08-17_2011.jpg,1.53,0.93,0.64,1.00,0.00,1.00,5
17262701_1989-11-16_2011.jpg,1.44,0.90,0.54,1.00,0.00,1.00,2
17262701_1989-11-16_2011.jpg,1.18,0.81,0.49,1.00,0.00,1.00,2
17381201_1983-09-23_2011.jpg,1.79,0.96,0.57,1.00,0.00,1.00,2
174001_1961-08-27_2009.jpg,1.34,0.92,0.56,1.00,0.00,1.00,4
17424601_1978-05-09_2013.jpg,1.53,0.96,0.63,1.00,0.00,1.00,3
17563401_1962-11-22_2009.jpg,1.32,0.90,0.54,1.00,0.00,1.00,4
1765101_1911-10-05_1942.jpg,1.30,0.91,0.52,1.00,0.00,1.00,3
177801_1944-05-05_2014.jpg,1.43,0.90,0.55,1.00,0.00,1.00,6
17971801_1988-05-06_2014.jpg,1.43,0.90,0.55,1.00,0.00,1.00,2
17971801_1988-05-06_2014.jpg,1.99,1.08,0.72,1.00,0.00,1.00,2
18018301_1948-12-18_2007.jpg,1.55,1.04,0.59,1.00,0.00,1.00,5
1802901_1980-11-16_2011.jpg,2.25,1.34,0.70,1.00,0.00,1.00,3
1805601_1964-01-07_2015.jpg,1.93,1.03,0.60,1.00,0.00,1.00,5
18152201_1964-07-02_2012.jpg,1.58,0.87,0.53,1.00,0.00,1.00,4
18364801_1935-04-07_1957.jpg,1.26,0.78,0.46,1.00,0.00,1.00,2
1850701_1974-08-02_2014.jpg,1.39,1.08,0.59,1.00,0.00,1.00,3
18653201_1936-02-28_2008.jpg,1.36,0.98,0.50,1.00,0.00,1.00,7
18684801_1990-09-04_2009.jpg,1.80,1.18,0.67,1.00,0.00,1.00,1
18756801_1990-07-25_2015.jpg,2.25,1.13,0.63,1.00,0.00,1.00,2
18877001_1978-05-10_2004.jpg,2.25,1.13,0.63,1.00,0.00,1.00,2
18912101_1981-04-27_2009.jpg,1.29,0.90,0.53,1.00,0.00,1.00,2
18978801_1979-08-08_2007.jpg,1.51,0.81,0.54,1.00,0.00,1.00,2
1919301_1951-10-29_2011.jpg,1.27,0.90,0.57,1.00,0.00,1.00,5
1961301_1942-12-01_2007.jpg,1.11,0.72,0.43,1.00,0.00,1.00,6
1962201_1962-03-07_2009.jpg,1.31,1.05,0.58,1.00,0.00,1.00,4
1968901_1927-12-30_1972.jpg,1.50,1.26,0.66,1.00,0.00,1.00,4
19881601_1926-07-09_1952.jpg,1.23,0.86,0.50,1.00,0.00,1.00,2
2010001_1980-09-11_2009.jpg,1.28,0.81,0.44,1.00,0.00,1.00,2
20138301_1943-04-04_1994.jpg,1.59,1.17,0.72,1.00,0.00,1.00,5
2019201_1971-08-25_2007.jpg,1.54,0.93,0.59,1.00,0.00,1.00,3
2026101_1922-12-27_2005.jpg,1.54,0.93,0.59,1.00,0.00,1.00,8
20513601_1952-11-03_2002.jpg,1.64,1.08,0.58,1.00,0.00,1.00,4
20755901_1965-12-17_2015.jpg,1.64,1.08,0.58,1.00,0.00,1.00,4
2079601_1903-11-07_1958.jpg,1.64,1.08,0.58,1.00,0.00,1.00,5
2083301_1899-08-29_1957.jpg,1.64,1.08,0.58,1.00,0.00,1.00,5
20918601_1944-09-24_1966.jpg,1.39,0.94,0.62,1.00,0.00,1.00,2
2104801_1975-11-20_2010.jpg,1.39,0.94,0.62,1.00,0.00,1.00,3
2104801_1975-11-20_2010.jpg,1.39,0.94,0.62,1.00,0.00,1.00,3
21073901_1926-09-10_2002.jpg,1.25,0.89,0.51,1.00,0.00,1.00,7
21086401_1990-06-02_2011.jpg,1.65,0.81,0.50,1.00,0.00,1.00,2
2109701_1972-05-09_1987.jpg,1.44,0.84,0.52,1.00,0.00,1.00,1
21427901_1974-08-31_2012.jpg,1.21,0.91,0.49,1.00,0.00,1.00,3
2143101_1968-11-23_2012.jpg,1.58,0.98,0.58,1.00,0.00,1.00,4
2144701_1927-06-30_1953.jpg,1.34,1.04,0.55,1.00,0.00,1.00,2
2144701_1927-06-30_1953.jpg,1.20,0.89,0.57,1.00,0.00,1.00,2
2144701_1927-06-30_1953.jpg,1.38,1.10,0.58,1.00,0.00,1.00,2
21537001_1990-05-06_2013.jpg,1.38,1.10,0.58,1.00,0.00,1.00,2
21693401_1887-12-17_1940.jpg,1.36,0.86,0.58,1.00,0.00,1.00,5
217201_1922-05-13_1973.jpg,1.34,0.90,0.56,1.00,0.00,1.00,5
2178001_1978-03-31_2007.jpg,1.15,0.78,0.47,1.00,0.00,1.00,2
2190901_1958-07-26_2003.jpg,1.46,1.13,0.55,1.00,0.00,1.00,4
2194101_1980-08-05_2011.jpg,1.17,0.93,0.55,1.00,0.00,1.00,3
21969001_1920-07-20_1954.jpg,2.07,1.06,0.71,1.00,0.00,1.00,3
21969001_1920-07-20_1954.jpg,2.07,1.06,0.71,1.00,0.00,1.00,3
2201_1922-06-19_1955.jpg,1.38,1.02,0.55,1.00,0.00,1.00,3
22113401_1980-11-25_2014.jpg,1.38,1.02,0.55,1.00,0.00,1.00,3
22170201_1982-09-19_2010.jpg,1.15,0.86,0.53,1.00,0.00,1.00,2
221901_1936-11-19_1992.jpg,1.15,0.86,0.53,1.00,0.00,1.00,5
22371501_1986-06-25_2013.jpg,1.71,1.06,0.64,1.00,0.00,1.00,2
22374601_1972-12-07_2009.jpg,1.27,0.93,0.52,1.00,0.00,1.00,3
22540801_1989-03-09_2015.jpg,1.29,0.86,0.58,1.00,0.00,1.00,2
2296601_1974-12-08_2007.jpg,1.45,0.87,0.55,1.00,0.00,1.00,3
23009201_1986-12-09_2008.jpg,1.45,0.87,0.55,1.00,0.00,1.00,2
23009201_1986-12-09_2008.jpg,1.45,0.87,0.55,1.00,0.00,1.00,2
23092201_1939-04-14_2007.jpg,1.50,1.01,0.57,1.00,0.00,1.00,6
23109201_1917-02-15_1980.jpg,1.34,0.77,0.45,1.00,0.00,1.00,6
23628301_1995-02-17_2014.jpg,1.17,0.74,0.46,1.00,0.00,1.00,1
237001_1945-09-06_2008.jpg,1.31,1.00,0.53,1.00,0.00,1.00,6
23739201_1979-03-30_2009.jpg,1.31,1.00,0.53,1.00,0.00,1.00,2
237601_1896-04-08_1947.jpg,1.38,0.98,0.53,1.00,0.00,1.00,5
23799301_1982-02-03_2012.jpg,1.26,0.75,0.47,1.00,0.00,1.00,2
23819601_1995-01-09_2012.jpg,1.42,0.90,0.61,1.00,0.00,1.00,1
23900401_1930-09-28_1966.jpg,1.25,0.92,0.56,1.00,0.00,1.00,3
23900801_1976-12-26_2009.jpg,1.21,0.91,0.65,1.00,0.00,1.00,3
24041301_1983-03-25_2011.jpg,1.42,0.81,0.49,1.00,0.00,1.00,2
2421201_1976-09-09_2014.jpg,1.42,0.81,0.49,1.00,0.00,1.00,3
24303701_1884-12-20_1945.jpg,1.35,0.82,0.53,1.00,0.00,1.00,6
24503601_1981-07-13_2009.jpg,1.60,1.01,0.64,1.00,0.00,1.00,2
24703501_1995-04-15_2009.jpg,1.50,1.15,0.68,1.00,0.00,1.00,1
24825401_1996-12-17_2015.jpg,1.39,0.95,0.68,1.00,0.00,1.00,1
24859801_1984-02-26_2014.jpg,1.14,0.76,0.49,1.00,0.00,1.00,2
25004101_1985-05-17_2008.jpg,0.99,0.71,0.43,1.00,0.00,1.00,2
2512501_1965-06-08_2005.jpg,1.48,1.04,0.54,1.00,0.00,1.00,3
2527501_1983-05-12_2011.jpg,1.17,0.89,0.50,1.00,0.00,1.00,2
25557301_1990-07-14_2010.jpg,1.65,1.08,0.58,1.00,0.00,1.00,1
25837101_1991-06-29_2009.jpg,1.39,1.05,0.55,1.00,0.00,1.00,1
25907901_1986-11-11_2009.jpg,1.10,0.82,0.52,1.00,0.00,1.00,2
2605701_1967-03-03_2005.jpg,1.21,0.86,0.51,1.00,0.00,1.00,3
26154001_1984-06-30_2010.jpg,1.03,0.69,0.44,1.00,0.00,1.00,2
26154001_1984-06-30_2010.jpg,1.22,0.95,0.60,1.00,0.00,1.00,2
26369701_1987-08-20_2010.jpg,1.72,0.99,0.66,1.00,0.00,1.00,2
2655001_1987-09-30_2011.jpg,1.18,0.76,0.46,1.00,0.00,1.00,2
26565801_1990-12-12_2014.jpg,1.56,0.90,0.58,1.00,0.00,1.00,2
2689201_1978-04-07_2011.jpg,1.58,0.94,0.56,1.00,0.00,1.00,3
2722301_1969-07-23_2010.jpg,1.35,0.75,0.54,1.00,0.00,1.00,4
27260801_1987-09-24_2009.jpg,1.83,1.18,0.67,1.00,0.00,1.00,2
27263601_1955-01-29_2010.jpg,1.65,0.88,0.55,1.00,0.00,1.00,5
2729201_1973-02-14_2007.jpg,1.65,0.88,0.55,1.00,0.00,1.00,3
27347801_1904-04-22_1944.jpg,1.20,0.76,0.48,1.00,0.00,1.00,3
2747001_1951-01-12_2005.jpg,1.66,0.95,0.57,1.00,0.00,1.00,5
27538101_1952-12-21_1984.jpg,1.40,0.90,0.56,1.00,0.00,1.00,3
280101_1920-11-21_1953.jpg,1.45,1.08,0.62,1.00,0.00,1.00,3
2802601_1927-03-13_2002.jpg,1.36,1.07,0.58,1.00,0.00,1.00,7
28045901_1990-05-16_2015.jpg,1.36,1.07,0.58,1.00,0.00,1.00,2
28199801_1989-09-28_2015.jpg,1.03,0.65,0.42,1.00,0.00,1.00,2
28287501_1990-06-20_2013.jpg,1.03,0.65,0.42,1.00,0.00,1.00,2
28289901_1991-12-01_2013.jpg,1.21,0.76,0.54,1.00,0.00,1.00,2
