Image,facial_index,mandibular_index,intercanthal_index,orbital_width_index,eye_fissure_index,nasal_index,vermilion_height_index,mouth_face_width_index,age_class
/Users/jishavarun/Documents/Python/CS256/wiki/00/2690900_1963-03-12_2010.jpg,0.92,0.43,0.45,0.62,0.06,0.46,0.73,0.43,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/2690900_1963-03-12_2010.jpg,0.83,0.36,0.45,0.61,0.04,0.52,0.64,0.40,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/2690900_1963-03-12_2010.jpg,0.84,0.34,0.43,0.67,0.05,0.41,0.52,0.36,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/2690900_1963-03-12_2010.jpg,0.91,0.48,0.47,0.57,0.07,0.39,0.51,0.35,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/2690900_1963-03-12_2010.jpg,1.00,0.51,0.43,0.67,0.09,0.41,0.48,0.33,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/27104100_1989-04-02_2011.jpg,0.94,0.45,0.43,0.66,0.06,0.43,0.65,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/27210600_1960-06-10_2012.jpg,0.94,0.48,0.46,0.59,0.06,0.47,0.53,0.38,5
/Users/jishavarun/Documents/Python/CS256/wiki/00/2736100_1946-12-02_1969.jpg,0.91,0.32,0.40,0.75,0.08,0.44,0.40,0.46,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/28054200_1991-01-18_2013.jpg,0.98,0.54,0.41,0.73,0.09,0.44,0.78,0.36,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/2808300_1963-09-19_2009.jpg,0.88,0.40,0.42,0.69,0.08,0.47,0.61,0.37,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/28096900_1951-03-21_1976.jpg,0.90,0.45,0.42,0.70,0.05,0.42,0.54,0.41,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/28284200_1993-01-04_2011.jpg,0.90,0.45,0.42,0.70,0.05,0.42,0.54,0.41,1
/Users/jishavarun/Documents/Python/CS256/wiki/00/28300000_1988-05-17_2009.jpg,0.92,0.40,0.40,0.74,0.10,0.35,0.87,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/28423700_1887-04-27_1946.jpg,0.99,0.49,0.42,0.68,0.10,0.40,0.49,0.38,5
/Users/jishavarun/Documents/Python/CS256/wiki/00/2851600_1963-04-24_2010.jpg,0.91,0.44,0.49,0.52,0.08,0.43,0.62,0.32,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/28626100_1992-09-27_2012.jpg,0.86,0.46,0.42,0.68,0.06,0.57,0.60,0.41,1
/Users/jishavarun/Documents/Python/CS256/wiki/00/28728600_1986-11-11_2009.jpg,0.86,0.46,0.42,0.68,0.06,0.57,0.60,0.41,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/28892600_1995-02-06_2013.jpg,0.81,0.35,0.43,0.67,0.06,0.55,0.50,0.45,1
/Users/jishavarun/Documents/Python/CS256/wiki/00/28987400_1895-10-14_1945.jpg,0.86,0.33,0.45,0.62,0.07,0.39,0.61,0.34,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/29379600_1982-01-04_2009.jpg,0.94,0.47,0.45,0.60,0.07,0.45,0.63,0.42,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/29379600_1982-01-04_2009.jpg,0.94,0.47,0.45,0.60,0.07,0.45,0.63,0.42,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/2991300_1982-04-03_2014.jpg,0.93,0.49,0.45,0.61,0.08,0.47,0.77,0.45,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/30092400_1905-06-20_1980.jpg,0.95,0.48,0.47,0.57,0.06,0.48,0.98,0.41,7
/Users/jishavarun/Documents/Python/CS256/wiki/00/30335800_1979-12-28_2014.jpg,0.88,0.48,0.43,0.67,0.04,0.58,0.72,0.53,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/3046100_1983-08-26_2010.jpg,0.96,0.43,0.41,0.72,0.07,0.46,0.79,0.41,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/305500_1940-09-18_1963.jpg,0.94,0.51,0.43,0.67,0.07,0.49,0.66,0.49,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/30560000_1948-02-27_1980.jpg,1.01,0.51,0.41,0.73,0.08,0.48,0.72,0.48,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/3063200_1976-06-29_2014.jpg,0.89,0.47,0.44,0.65,0.06,0.45,0.54,0.38,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/30782100_1992-09-07_2013.jpg,0.96,0.49,0.39,0.79,0.09,0.44,0.62,0.40,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/31010400_1981-09-15_2014.jpg,0.90,0.39,0.41,0.71,0.10,0.39,0.57,0.38,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/311200_1943-09-21_2013.jpg,0.93,0.41,0.45,0.62,0.03,0.51,0.61,0.49,6
/Users/jishavarun/Documents/Python/CS256/wiki/00/3119000_1938-05-17_1977.jpg,0.91,0.45,0.40,0.76,0.08,0.53,0.59,0.38,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/3119000_1938-05-17_1977.jpg,0.91,0.45,0.40,0.76,0.08,0.53,0.59,0.38,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/311900_1959-03-29_2010.jpg,0.79,0.36,0.42,0.68,0.06,0.55,0.56,0.46,5
/Users/jishavarun/Documents/Python/CS256/wiki/00/3127100_1978-05-11_2008.jpg,0.81,0.35,0.41,0.72,0.09,0.48,0.94,0.43,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/31380000_1968-08-24_2015.jpg,0.81,0.35,0.41,0.72,0.09,0.48,0.94,0.43,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/3147600_1980-06-13_2012.jpg,0.94,0.47,0.44,0.64,0.08,0.53,0.69,0.38,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/31588300_1985-01-01_2011.jpg,0.99,0.52,0.42,0.70,0.06,0.40,0.85,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/31632200_1973-12-18_2014.jpg,0.99,0.52,0.42,0.70,0.06,0.40,0.85,0.38,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/31669100_1988-06-17_2012.jpg,0.86,0.42,0.36,0.90,0.11,0.43,0.86,0.25,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/3167900_1943-03-13_1966.jpg,0.96,0.40,0.42,0.69,0.07,0.45,0.55,0.41,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/3167900_1943-03-13_1966.jpg,0.96,0.40,0.42,0.69,0.07,0.45,0.55,0.41,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/32161100_1986-05-01_2011.jpg,0.96,0.40,0.42,0.69,0.07,0.45,0.55,0.41,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/32285300_1986-10-17_2010.jpg,0.83,0.47,0.40,0.77,0.06,0.54,0.55,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/32357000_1877-06-13_1950.jpg,0.83,0.47,0.40,0.77,0.06,0.54,0.55,0.38,7
/Users/jishavarun/Documents/Python/CS256/wiki/00/32403100_1955-03-02_1997.jpg,0.83,0.39,0.41,0.71,0.06,0.57,0.53,0.44,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/3243400_1943-06-04_2007.jpg,0.90,0.52,0.39,0.77,0.07,0.42,0.56,0.37,6
/Users/jishavarun/Documents/Python/CS256/wiki/00/32504400_1952-01-19_1974.jpg,0.81,0.35,0.44,0.63,0.07,0.48,0.63,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/32521500_1986-09-12_2015.jpg,0.99,0.50,0.42,0.69,0.07,0.39,0.61,0.41,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/32521500_1986-09-12_2015.jpg,0.99,0.50,0.42,0.69,0.07,0.39,0.61,0.41,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/32521500_1986-09-12_2015.jpg,0.92,0.35,0.41,0.73,0.08,0.46,0.18,0.44,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/3258100_1982-07-07_2011.jpg,0.91,0.43,0.40,0.74,0.08,0.40,0.57,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/32633400_1980-03-17_2010.jpg,0.95,0.53,0.44,0.64,0.07,0.41,0.81,0.40,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/328700_1959-08-10_2012.jpg,0.96,0.35,0.41,0.73,0.09,0.42,0.60,0.49,5
/Users/jishavarun/Documents/Python/CS256/wiki/00/32955900_1970-01-21_2014.jpg,0.93,0.47,0.42,0.68,0.09,0.42,0.73,0.41,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/33034300_1995-11-06_2014.jpg,0.82,0.38,0.43,0.67,0.07,0.56,0.60,0.47,1
/Users/jishavarun/Documents/Python/CS256/wiki/00/3308200_1964-06-11_1986.jpg,0.99,0.41,0.41,0.72,0.08,0.36,0.73,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/3316300_1970-06-10_2012.jpg,0.92,0.43,0.41,0.71,0.09,0.38,0.71,0.36,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/33264600_1993-10-13_2012.jpg,0.92,0.41,0.44,0.63,0.10,0.34,0.59,0.31,1
/Users/jishavarun/Documents/Python/CS256/wiki/00/33276000_1978-07-09_2007.jpg,0.92,0.41,0.44,0.63,0.10,0.34,0.59,0.31,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/33348100_1971-07-28_2014.jpg,1.01,0.51,0.40,0.76,0.06,0.45,0.53,0.35,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/3343200_1977-02-17_2002.jpg,1.00,0.62,0.41,0.71,0.07,0.49,0.51,0.39,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/33523000_1994-08-29_2013.jpg,0.98,0.49,0.43,0.66,0.09,0.37,0.51,0.39,1
/Users/jishavarun/Documents/Python/CS256/wiki/00/33623200_1989-10-03_2012.jpg,0.82,0.35,0.41,0.71,0.07,0.39,0.60,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/33754400_1990-05-22_2014.jpg,0.82,0.35,0.41,0.71,0.07,0.39,0.60,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/33943500_1962-03-06_2010.jpg,0.85,0.42,0.42,0.70,0.05,0.55,0.37,0.45,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/34199700_1921-05-23_1946.jpg,1.03,0.50,0.44,0.63,0.07,0.50,0.62,0.42,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/34308200_1971-09-23_2011.jpg,0.95,0.51,0.43,0.68,0.07,0.47,0.74,0.43,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/34316600_1994-11-15_2013.jpg,0.90,0.35,0.45,0.60,0.07,0.40,0.82,0.32,1
/Users/jishavarun/Documents/Python/CS256/wiki/00/34316600_1994-11-15_2013.jpg,0.95,0.43,0.41,0.73,0.08,0.46,0.71,0.36,1
/Users/jishavarun/Documents/Python/CS256/wiki/00/34350600_1880-11-18_1957.jpg,0.97,0.41,0.45,0.62,0.09,0.44,0.21,0.40,7
/Users/jishavarun/Documents/Python/CS256/wiki/00/34405400_1987-07-22_2014.jpg,0.94,0.44,0.40,0.77,0.08,0.41,0.59,0.42,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/34465400_1935-09-25_1950.jpg,0.85,0.36,0.42,0.68,0.08,0.44,0.69,0.36,1
/Users/jishavarun/Documents/Python/CS256/wiki/00/3451400_1979-07-29_2009.jpg,0.85,0.36,0.42,0.68,0.08,0.44,0.69,0.36,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/346200_1968-12-09_2005.jpg,0.94,0.49,0.44,0.65,0.05,0.60,0.66,0.33,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/34716200_1953-09-12_2011.jpg,0.89,0.32,0.43,0.68,0.08,0.43,0.41,0.41,5
/Users/jishavarun/Documents/Python/CS256/wiki/00/34727100_1921-08-18_1953.jpg,0.82,0.35,0.46,0.59,0.07,0.48,0.52,0.38,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/34807600_1988-05-11_2013.jpg,1.00,0.50,0.40,0.74,0.09,0.54,0.77,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/34959100_1994-05-14_2013.jpg,0.82,0.29,0.40,0.74,0.09,0.36,0.58,0.32,1
/Users/jishavarun/Documents/Python/CS256/wiki/00/34963100_1913-10-27_1940.jpg,0.80,0.42,0.41,0.74,0.06,0.47,0.48,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/3497400_1983-08-24_2014.jpg,0.80,0.42,0.41,0.74,0.06,0.47,0.48,0.34,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/35135200_1955-05-25_2012.jpg,0.82,0.38,0.43,0.68,0.08,0.39,0.85,0.32,5
/Users/jishavarun/Documents/Python/CS256/wiki/00/35360200_1996-11-01_2012.jpg,0.81,0.41,0.38,0.81,0.10,0.45,0.66,0.37,1
/Users/jishavarun/Documents/Python/CS256/wiki/00/35555300_1989-11-09_2012.jpg,0.88,0.40,0.39,0.80,0.10,0.49,0.68,0.45,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/35734000_1989-05-01_2012.jpg,0.95,0.48,0.42,0.68,0.10,0.38,0.83,0.31,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/35734000_1989-05-01_2012.jpg,0.95,0.48,0.42,0.68,0.10,0.38,0.83,0.31,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/35798200_1987-08-03_2014.jpg,0.98,0.46,0.43,0.67,0.07,0.40,0.54,0.28,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/35833400_1966-04-06_2013.jpg,0.89,0.40,0.39,0.78,0.09,0.38,0.78,0.47,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/36001300_1962-03-10_2012.jpg,0.99,0.43,0.41,0.71,0.10,0.41,0.67,0.33,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/36279000_1989-06-10_2013.jpg,0.88,0.41,0.41,0.72,0.09,0.42,0.60,0.41,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/36348200_1986-12-02_2012.jpg,1.03,0.50,0.40,0.75,0.07,0.35,0.75,0.45,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/36380400_1962-08-12_2011.jpg,0.90,0.40,0.43,0.67,0.07,0.39,0.45,0.34,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/36505200_1979-05-24_2013.jpg,0.92,0.47,0.44,0.64,0.07,0.42,0.73,0.43,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/36606300_1984-08-03_2014.jpg,1.04,0.49,0.43,0.67,0.10,0.28,0.58,0.30,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/36689200_1991-05-03_2013.jpg,0.98,0.53,0.40,0.76,0.09,0.50,0.60,0.45,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/36705800_1982-03-17_2013.jpg,0.88,0.52,0.43,0.66,0.09,0.47,0.91,0.34,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/36883800_1990-01-22_2014.jpg,0.97,0.52,0.41,0.71,0.07,0.51,0.76,0.49,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/36895700_1970-11-09_1985.jpg,0.93,0.41,0.41,0.74,0.11,0.40,0.62,0.41,1
/Users/jishavarun/Documents/Python/CS256/wiki/00/373900_1989-06-02_2011.jpg,0.93,0.41,0.41,0.74,0.11,0.40,0.62,0.41,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/37498600_1993-01-18_2013.jpg,0.94,0.48,0.43,0.67,0.09,0.46,0.61,0.34,1
/Users/jishavarun/Documents/Python/CS256/wiki/00/37500_1944-01-23_2010.jpg,0.94,0.48,0.43,0.67,0.09,0.46,0.61,0.34,6
/Users/jishavarun/Documents/Python/CS256/wiki/00/37661600_1952-11-17_2009.jpg,0.99,0.48,0.44,0.66,0.10,0.36,0.37,0.36,5
/Users/jishavarun/Documents/Python/CS256/wiki/00/37666900_1991-05-20_2014.jpg,0.92,0.48,0.41,0.72,0.04,0.43,0.57,0.39,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/37792700_1964-12-14_1988.jpg,0.90,0.42,0.44,0.65,0.07,0.47,0.69,0.43,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/38012000_1992-01-19_2013.jpg,1.02,0.49,0.42,0.71,0.10,0.35,0.70,0.36,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/38300100_1990-08-24_2012.jpg,1.02,0.49,0.42,0.71,0.10,0.35,0.70,0.36,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/38937100_1993-11-30_2015.jpg,1.02,0.49,0.42,0.71,0.10,0.35,0.70,0.36,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/3908700_1978-09-19_2011.jpg,0.87,0.40,0.42,0.68,0.08,0.48,0.54,0.42,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/3908700_1978-09-19_2011.jpg,1.01,0.43,0.43,0.67,0.06,0.44,0.58,0.44,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/3920700_1980-08-06_2011.jpg,0.88,0.41,0.42,0.69,0.08,0.48,0.55,0.44,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/39294200_1965-07-31_2011.jpg,0.88,0.45,0.40,0.76,0.08,0.48,0.80,0.41,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/39302100_1989-11-03_2012.jpg,0.92,0.48,0.43,0.68,0.07,0.52,0.71,0.39,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/39327800_1990-11-16_2013.jpg,0.99,0.56,0.45,0.61,0.06,0.58,0.59,0.42,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/39570100_1934-11-06_1992.jpg,0.93,0.48,0.45,0.62,0.05,0.50,0.67,0.39,5
/Users/jishavarun/Documents/Python/CS256/wiki/00/40507400_1991-04-12_2014.jpg,0.96,0.51,0.40,0.74,0.08,0.35,0.65,0.36,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/40608300_1960-09-29_2009.jpg,0.87,0.48,0.42,0.68,0.06,0.51,0.48,0.41,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/40614100_1365-01-27_1950.jpg,0.94,0.45,0.43,0.66,0.06,0.41,0.51,0.40,8
/Users/jishavarun/Documents/Python/CS256/wiki/00/40614100_1365-01-27_1950.jpg,1.00,0.58,0.45,0.62,0.06,0.50,0.76,0.42,8
/Users/jishavarun/Documents/Python/CS256/wiki/00/40797100_1988-06-07_2013.jpg,1.00,0.58,0.45,0.62,0.06,0.50,0.76,0.42,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/40965900_1931-12-18_1989.jpg,1.00,0.58,0.45,0.62,0.06,0.50,0.76,0.42,5
/Users/jishavarun/Documents/Python/CS256/wiki/00/41068800_1982-01-18_2008.jpg,1.00,0.58,0.45,0.62,0.06,0.50,0.76,0.42,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/41079800_1987-10-01_2011.jpg,0.96,0.48,0.44,0.64,0.06,0.46,0.69,0.48,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/41253700_1959-03-20_2007.jpg,0.96,0.48,0.44,0.64,0.06,0.46,0.69,0.48,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/41255300_1928-05-13_1950.jpg,0.91,0.39,0.46,0.58,0.09,0.44,0.80,0.46,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/4126400_1917-01-09_1969.jpg,0.95,0.46,0.43,0.66,0.07,0.45,0.85,0.57,5
/Users/jishavarun/Documents/Python/CS256/wiki/00/413100_1964-09-14_1994.jpg,0.87,0.37,0.44,0.64,0.07,0.43,0.80,0.51,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/41313000_1950-05-20_1970.jpg,0.87,0.37,0.44,0.64,0.07,0.43,0.80,0.51,1
/Users/jishavarun/Documents/Python/CS256/wiki/00/41406800_1986-09-12_2014.jpg,0.87,0.51,0.40,0.76,0.11,0.35,0.55,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/41431300_1936-10-25_1967.jpg,1.00,0.51,0.40,0.75,0.10,0.41,0.89,0.38,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/41431300_1936-10-25_1967.jpg,0.96,0.51,0.45,0.60,0.05,0.46,0.72,0.46,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/41431300_1936-10-25_1967.jpg,0.96,0.51,0.45,0.60,0.05,0.46,0.72,0.46,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/41464800_1944-12-16_1971.jpg,0.93,0.46,0.42,0.70,0.08,0.47,0.58,0.44,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/41538900_1993-12-22_2013.jpg,0.93,0.46,0.42,0.70,0.08,0.47,0.58,0.44,1
/Users/jishavarun/Documents/Python/CS256/wiki/00/41558300_1901-04-10_1942.jpg,1.03,0.62,0.41,0.73,0.08,0.46,0.62,0.40,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/41577800_1931-03-11_1957.jpg,0.92,0.35,0.41,0.73,0.10,0.37,0.66,0.39,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/41611300_1946-05-31_1974.jpg,1.01,0.51,0.39,0.78,0.09,0.38,0.61,0.35,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/41667600_1995-08-06_2013.jpg,0.85,0.25,0.43,0.66,0.10,0.30,0.64,0.39,1
/Users/jishavarun/Documents/Python/CS256/wiki/00/42051900_1967-02-12_2009.jpg,0.90,0.39,0.44,0.64,0.05,0.48,0.73,0.49,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/42051900_1967-02-12_2009.jpg,1.04,0.55,0.46,0.59,0.04,0.45,0.71,0.45,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/42051900_1967-02-12_2009.jpg,0.94,0.42,0.47,0.57,0.05,0.44,0.48,0.38,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/4252600_1972-09-06_2010.jpg,0.94,0.38,0.39,0.79,0.08,0.52,0.74,0.57,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/42542100_1934-01-25_1958.jpg,0.93,0.52,0.43,0.65,0.08,0.40,0.70,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/42542100_1934-01-25_1958.jpg,0.95,0.33,0.42,0.69,0.08,0.30,0.94,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/42664200_1969-03-14_2011.jpg,0.88,0.41,0.41,0.73,0.06,0.49,0.46,0.42,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/42755500_1973-06-04_2014.jpg,1.03,0.56,0.41,0.72,0.06,0.46,0.57,0.38,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/42842300_1994-10-18_2014.jpg,0.92,0.50,0.41,0.72,0.09,0.40,0.73,0.37,1
/Users/jishavarun/Documents/Python/CS256/wiki/00/42851200_1981-08-16_2014.jpg,0.91,0.46,0.41,0.71,0.08,0.39,0.74,0.30,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/4334200_1953-04-09_2008.jpg,0.91,0.46,0.41,0.71,0.08,0.39,0.74,0.30,5
/Users/jishavarun/Documents/Python/CS256/wiki/00/43421700_1993-10-13_2013.jpg,0.93,0.44,0.43,0.67,0.07,0.46,0.67,0.43,1
/Users/jishavarun/Documents/Python/CS256/wiki/00/43806600_1991-07-27_2014.jpg,0.81,0.36,0.40,0.75,0.07,0.45,0.56,0.31,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/440000_1978-07-12_2012.jpg,0.92,0.45,0.43,0.67,0.07,0.45,0.46,0.39,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/44017500_1927-01-16_2010.jpg,0.90,0.48,0.43,0.67,0.04,0.53,0.77,0.52,8
/Users/jishavarun/Documents/Python/CS256/wiki/00/44060600_1974-09-30_2015.jpg,1.02,0.54,0.41,0.73,0.12,0.33,0.76,0.34,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/44074400_1983-02-08_2013.jpg,0.87,0.48,0.41,0.72,0.06,0.50,0.63,0.35,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/44126100_1934-12-17_2009.jpg,0.99,0.47,0.46,0.59,0.07,0.42,0.80,0.37,7
/Users/jishavarun/Documents/Python/CS256/wiki/00/4430600_1981-06-15_2008.jpg,0.88,0.41,0.43,0.68,0.09,0.48,0.71,0.43,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/44967400_1928-06-05_1952.jpg,0.87,0.40,0.40,0.77,0.07,0.43,0.73,0.45,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/45348100_1986-12-05_2014.jpg,0.81,0.43,0.42,0.70,0.07,0.52,0.38,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/45484800_1994-08-30_2014.jpg,0.94,0.39,0.43,0.67,0.09,0.41,0.73,0.37,1
/Users/jishavarun/Documents/Python/CS256/wiki/00/462500_1986-02-21_2013.jpg,0.98,0.46,0.41,0.72,0.09,0.38,0.71,0.37,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/4657900_1986-07-05_2014.jpg,0.93,0.34,0.45,0.62,0.08,0.46,0.76,0.38,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/46667800_1978-03-16_2014.jpg,0.94,0.36,0.42,0.69,0.08,0.43,0.61,0.42,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/46667800_1978-03-16_2014.jpg,0.90,0.43,0.40,0.74,0.08,0.52,0.76,0.47,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/46667800_1978-03-16_2014.jpg,1.04,0.50,0.45,0.61,0.09,0.41,0.54,0.35,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/46686400_1992-04-09_2015.jpg,0.94,0.36,0.44,0.63,0.08,0.38,0.55,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/46686400_1992-04-09_2015.jpg,0.94,0.36,0.44,0.63,0.08,0.38,0.55,0.34,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/46687200_1988-11-30_2014.jpg,0.84,0.38,0.42,0.68,0.10,0.34,0.66,0.33,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/46730400_1922-05-27_2013.jpg,0.89,0.34,0.49,0.53,0.08,0.43,0.88,0.42,8
/Users/jishavarun/Documents/Python/CS256/wiki/00/46948500_1994-10-08_2012.jpg,0.86,0.36,0.43,0.67,0.09,0.42,0.67,0.37,1
/Users/jishavarun/Documents/Python/CS256/wiki/00/46994400_1992-02-09_2015.jpg,0.88,0.41,0.38,0.81,0.09,0.36,0.51,0.36,2
/Users/jishavarun/Documents/Python/CS256/wiki/00/47030000_1979-06-09_2015.jpg,0.88,0.41,0.38,0.81,0.09,0.36,0.51,0.36,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/4744600_1959-05-08_2009.jpg,0.88,0.41,0.38,0.81,0.09,0.36,0.51,0.36,4
/Users/jishavarun/Documents/Python/CS256/wiki/00/487200_1890-12-11_1964.jpg,0.94,0.47,0.48,0.55,0.08,0.46,0.57,0.38,7
/Users/jishavarun/Documents/Python/CS256/wiki/00/489500_1970-05-05_2006.jpg,0.95,0.43,0.45,0.60,0.07,0.46,0.67,0.45,3
/Users/jishavarun/Documents/Python/CS256/wiki/00/493900_1952-08-18_2006.jpg,0.95,0.43,0.45,0.60,0.07,0.46,0.67,0.45,5
/Users/jishavarun/Documents/Python/CS256/wiki/00/4943200_1955-01-10_2010.jpg,1.02,0.59,0.44,0.65,0.10,0.45,0.43,0.33,5
