Image,lip_width,eye1_width,eye2_width,nose_length,nose_width,eyebrow1_length,eyebrow2_length,jawline_width,age_class
/Users/jishavarun/Downloads/wiki/wiki/00/2736100_1946-12-02_1969.jpg,208.19,94.09,99.41,137.01,110.02,179.66,222.31,124.26,2
/Users/jishavarun/Downloads/wiki/wiki/00/28054200_1991-01-18_2013.jpg,162.31,84,79.23,82.39,82.15,192.49,178.34,151.92,2
/Users/jishavarun/Downloads/wiki/wiki/00/2808300_1963-09-19_2009.jpg,169.17,84.01,82.28,98.27,89.27,161.33,180.75,114.86,4
/Users/jishavarun/Downloads/wiki/wiki/00/28096900_1951-03-21_1976.jpg,144.17,59.21,62.01,97.19,68.03,115.16,126.15,86.35,2
/Users/jishavarun/Downloads/wiki/wiki/00/28284200_1993-01-04_2011.jpg,144.17,59.21,62.01,97.19,68.03,115.16,126.15,86.35,1
/Users/jishavarun/Downloads/wiki/wiki/00/28300000_1988-05-17_2009.jpg,167.11,89,92.44,111.02,80.16,169.48,182.98,133.41,2
/Users/jishavarun/Downloads/wiki/wiki/00/28423700_1887-04-27_1946.jpg,165.25,81.06,73.25,124.9,85.09,188.28,151.13,127.09,5
/Users/jishavarun/Downloads/wiki/wiki/00/2851600_1963-04-24_2010.jpg,133.96,66.37,51.24,124.42,84.72,166.47,102.42,135.8,4
/Users/jishavarun/Downloads/wiki/wiki/00/28626100_1992-09-27_2012.jpg,189.24,80.16,85.62,127.94,108.75,163.08,164.95,80.78,1
/Users/jishavarun/Downloads/wiki/wiki/00/28728600_1986-11-11_2009.jpg,189.24,80.16,85.62,127.94,108.75,163.08,164.95,80.78,2
/Users/jishavarun/Downloads/wiki/wiki/00/28892600_1995-02-06_2013.jpg,226.32,93.01,92.14,111.36,110.11,184.08,188.57,122.72,1
/Users/jishavarun/Downloads/wiki/wiki/00/28987400_1895-10-14_1945.jpg,154.05,76.03,79.06,122.1,84.01,145.11,179.21,122.33,4
/Users/jishavarun/Downloads/wiki/wiki/00/29379600_1982-01-04_2009.jpg,170.14,67.72,65.97,105.8,83.49,167.32,150.78,130.73,2
/Users/jishavarun/Downloads/wiki/wiki/00/29379600_1982-01-04_2009.jpg,170.14,67.72,65.97,105.8,83.49,167.32,150.78,130.73,2
/Users/jishavarun/Downloads/wiki/wiki/00/2991300_1982-04-03_2014.jpg,208.17,80.02,71.25,114.54,94.53,179.44,133.2,140.87,3
/Users/jishavarun/Downloads/wiki/wiki/00/30092400_1905-06-20_1980.jpg,188.73,79.51,68.45,108.47,102.77,215.17,161.96,140.53,7
/Users/jishavarun/Downloads/wiki/wiki/00/30335800_1979-12-28_2014.jpg,257.5,91.27,87.14,117.61,110.29,197.85,182.85,85,3
/Users/jishavarun/Downloads/wiki/wiki/00/3046100_1983-08-26_2010.jpg,177,68.36,82.15,108.17,93.09,121.61,180.76,114.16,2
/Users/jishavarun/Downloads/wiki/wiki/00/305500_1940-09-18_1963.jpg,201.72,78.41,81.02,105.8,87.3,150.95,175.43,77.03,2
/Users/jishavarun/Downloads/wiki/wiki/00/30560000_1948-02-27_1980.jpg,216.52,88.14,86.7,112.16,98.62,216.13,200.52,103.04,3
/Users/jishavarun/Downloads/wiki/wiki/00/3063200_1976-06-29_2014.jpg,172.03,77.03,78.1,117,86.02,158.43,168.77,81.54,3
/Users/jishavarun/Downloads/wiki/wiki/00/30782100_1992-09-07_2013.jpg,159.71,68.59,71.06,107.91,79.31,128.37,141.61,80.06,2
/Users/jishavarun/Downloads/wiki/wiki/00/31010400_1981-09-15_2014.jpg,146.51,59.67,71.03,121.46,77.28,83.21,164.57,102.04,3
/Users/jishavarun/Downloads/wiki/wiki/00/311200_1943-09-21_2013.jpg,214.58,77.16,78.31,115.43,97.42,180.96,177.06,94.34,6
/Users/jishavarun/Downloads/wiki/wiki/00/3119000_1938-05-17_1977.jpg,157.32,81.05,82.49,114,99.13,157.63,162.59,73.79,3
/Users/jishavarun/Downloads/wiki/wiki/00/3119000_1938-05-17_1977.jpg,157.32,81.05,82.49,114,99.13,157.63,162.59,73.79,3
/Users/jishavarun/Downloads/wiki/wiki/00/311900_1959-03-29_2010.jpg,232.78,85.09,82.02,148.57,113.16,198.21,177.81,91.4,5
/Users/jishavarun/Downloads/wiki/wiki/00/3127100_1978-05-11_2008.jpg,201.3,90.55,82,94.64,88.2,186.29,150.3,146.24,2
/Users/jishavarun/Downloads/wiki/wiki/00/31380000_1968-08-24_2015.jpg,201.3,90.55,82,94.64,88.2,186.29,150.3,146.24,4
/Users/jishavarun/Downloads/wiki/wiki/00/3147600_1980-06-13_2012.jpg,174.01,78.06,81.1,107.07,104.02,177.19,185.31,96.46,3
/Users/jishavarun/Downloads/wiki/wiki/00/31588300_1985-01-01_2011.jpg,160.25,75.54,72.69,76.69,73.68,165.54,146.98,125.54,2
/Users/jishavarun/Downloads/wiki/wiki/00/31632200_1973-12-18_2014.jpg,160.25,75.54,72.69,76.69,73.68,165.54,146.98,125.54,4
/Users/jishavarun/Downloads/wiki/wiki/00/31669100_1988-06-17_2012.jpg,106.07,78.1,60.73,107.91,85.48,162.26,103.6,148.66,2
/Users/jishavarun/Downloads/wiki/wiki/00/3167900_1943-03-13_1966.jpg,176.5,88.65,73.17,156.2,105.39,207.66,142.46,102.8,2
/Users/jishavarun/Downloads/wiki/wiki/00/3167900_1943-03-13_1966.jpg,176.5,88.65,73.17,156.2,105.39,207.66,142.46,102.8,2
/Users/jishavarun/Downloads/wiki/wiki/00/32161100_1986-05-01_2011.jpg,176.5,88.65,73.17,156.2,105.39,207.66,142.46,102.8,2
/Users/jishavarun/Downloads/wiki/wiki/00/32285300_1986-10-17_2010.jpg,177.03,87.57,85.38,133.02,106.02,165.35,161.58,74.09,2
/Users/jishavarun/Downloads/wiki/wiki/00/32357000_1877-06-13_1950.jpg,177.03,87.57,85.38,133.02,106.02,165.35,161.58,74.09,7
/Users/jishavarun/Downloads/wiki/wiki/00/32403100_1955-03-02_1997.jpg,191.09,73.06,89.05,102.61,105,132.03,216.69,85.21,4
/Users/jishavarun/Downloads/wiki/wiki/00/3243400_1943-06-04_2007.jpg,164.15,81,77.06,114.13,81,167.48,141.46,144.52,6
/Users/jishavarun/Downloads/wiki/wiki/00/32504400_1952-01-19_1974.jpg,193.09,91.79,88.02,125.1,96.13,209.81,191.51,102.04,2
/Users/jishavarun/Downloads/wiki/wiki/00/32521500_1986-09-12_2015.jpg,176.14,85.05,83.15,123.2,82.05,177.98,173.21,110.42,2
/Users/jishavarun/Downloads/wiki/wiki/00/32521500_1986-09-12_2015.jpg,176.14,85.05,83.15,123.2,82.05,177.98,173.21,110.42,2
/Users/jishavarun/Downloads/wiki/wiki/00/32521500_1986-09-12_2015.jpg,200.09,95.19,84.72,151.61,110.22,183.64,155.21,118.47,2
/Users/jishavarun/Downloads/wiki/wiki/00/3258100_1982-07-07_2011.jpg,166.87,88.2,79.76,112.38,77.52,194.85,160.62,105.65,2
/Users/jishavarun/Downloads/wiki/wiki/00/32633400_1980-03-17_2010.jpg,169.14,70.35,68.12,118.15,76.03,157.8,147,96.15,2
/Users/jishavarun/Downloads/wiki/wiki/00/328700_1959-08-10_2012.jpg,213.88,85.48,94.92,117.21,94.54,151.57,191.1,125.57,5
/Users/jishavarun/Downloads/wiki/wiki/00/32955900_1970-01-21_2014.jpg,184.98,86.31,83.05,118.34,84.38,174.16,161.36,107.35,4
/Users/jishavarun/Downloads/wiki/wiki/00/33034300_1995-11-06_2014.jpg,240,98.13,104.31,137,122.02,203.84,209.25,113.99,1
/Users/jishavarun/Downloads/wiki/wiki/00/3308200_1964-06-11_1986.jpg,144.06,65.03,74.17,108.56,72.01,118.95,158.7,101.49,2
/Users/jishavarun/Downloads/wiki/wiki/00/3316300_1970-06-10_2012.jpg,153.57,75.96,83.17,89.68,71.47,150.54,175.35,103.17,4
/Users/jishavarun/Downloads/wiki/wiki/00/33264600_1993-10-13_2012.jpg,138.29,83.02,66.29,122.2,74.43,196.31,144.42,108.71,1
/Users/jishavarun/Downloads/wiki/wiki/00/33276000_1978-07-09_2007.jpg,138.29,83.02,66.29,122.2,74.43,196.31,144.42,108.71,2
/Users/jishavarun/Downloads/wiki/wiki/00/33348100_1971-07-28_2014.jpg,154.03,85.29,69.03,117.32,95.08,218.02,134.44,122.61,4
/Users/jishavarun/Downloads/wiki/wiki/00/3343200_1977-02-17_2002.jpg,153.55,62.39,69.58,88.2,84.1,130.84,179.28,84.59,2
/Users/jishavarun/Downloads/wiki/wiki/00/33523000_1994-08-29_2013.jpg,174.1,81.22,79.23,146.41,86.01,142.87,164.41,117,1
/Users/jishavarun/Downloads/wiki/wiki/00/33623200_1989-10-03_2012.jpg,174.29,89.02,84.34,132.1,80.16,191.42,171.2,129.14,2
/Users/jishavarun/Downloads/wiki/wiki/00/33754400_1990-05-22_2014.jpg,174.29,89.02,84.34,132.1,80.16,191.42,171.2,129.14,2
/Users/jishavarun/Downloads/wiki/wiki/00/33943500_1962-03-06_2010.jpg,206.52,83.02,84.21,152.74,119.51,180.58,181.11,76.4,4
/Users/jishavarun/Downloads/wiki/wiki/00/34199700_1921-05-23_1946.jpg,162.05,66.19,70.06,113.16,93.02,156.67,179.81,75.17,2
/Users/jishavarun/Downloads/wiki/wiki/00/34308200_1971-09-23_2011.jpg,208.27,93.01,82.76,117.88,107.38,206.01,167.38,164.44,3
/Users/jishavarun/Downloads/wiki/wiki/00/34316600_1994-11-15_2013.jpg,164.2,84.05,92.05,117.24,89.56,189.17,220.5,137.03,1
/Users/jishavarun/Downloads/wiki/wiki/00/34316600_1994-11-15_2013.jpg,143.13,63.13,87.05,93.94,85.29,93.56,203.01,103.16,1
/Users/jishavarun/Downloads/wiki/wiki/00/34350600_1880-11-18_1957.jpg,179.71,76.32,78.77,138.36,98.25,153.43,192.05,109.11,7
/Users/jishavarun/Downloads/wiki/wiki/00/34405400_1987-07-22_2014.jpg,190.87,82.15,85.7,148.71,98.66,163.74,186.29,90.27,2
/Users/jishavarun/Downloads/wiki/wiki/00/34465400_1935-09-25_1950.jpg,170.06,94.76,81.3,93.96,85.38,217.47,161.71,158.03,1
/Users/jishavarun/Downloads/wiki/wiki/00/3451400_1979-07-29_2009.jpg,170.06,94.76,81.3,93.96,85.38,217.47,161.71,158.03,2
/Users/jishavarun/Downloads/wiki/wiki/00/346200_1968-12-09_2005.jpg,146.09,68.03,78.01,86.58,102.04,147.63,181.68,101.49,3
/Users/jishavarun/Downloads/wiki/wiki/00/34716200_1953-09-12_2011.jpg,189.52,86.7,92.96,144.17,103.17,134.38,187.28,127.14,5
/Users/jishavarun/Downloads/wiki/wiki/00/34727100_1921-08-18_1953.jpg,168.87,55.15,77.47,101.2,92.44,82.38,204.05,155.12,3
/Users/jishavarun/Downloads/wiki/wiki/00/34807600_1988-05-11_2013.jpg,168.03,90.35,81.5,105.08,107.04,201.23,175.26,91.53,2
/Users/jishavarun/Downloads/wiki/wiki/00/34959100_1994-05-14_2013.jpg,161.25,94.53,94,153.16,89.36,192.54,186.87,115.45,1
/Users/jishavarun/Downloads/wiki/wiki/00/34963100_1913-10-27_1940.jpg,168.31,88.14,77.13,150.44,99.33,194.22,130.66,129.29,2
/Users/jishavarun/Downloads/wiki/wiki/00/3497400_1983-08-24_2014.jpg,168.31,88.14,77.13,150.44,99.33,194.22,130.66,129.29,3
/Users/jishavarun/Downloads/wiki/wiki/00/35135200_1955-05-25_2012.jpg,149.41,74.97,76.11,74.43,67.19,156.34,170.83,108.42,5
/Users/jishavarun/Downloads/wiki/wiki/00/35360200_1996-11-01_2012.jpg,165.87,71.03,88.77,118.11,83.38,94.3,183.86,104.09,1
/Users/jishavarun/Downloads/wiki/wiki/00/35555300_1989-11-09_2012.jpg,181.14,85.91,69.01,87.93,86.02,182.31,112.44,134.11,2
/Users/jishavarun/Downloads/wiki/wiki/00/35734000_1989-05-01_2012.jpg,137.48,62.1,81.04,81.32,74.04,114.18,178.48,123.08,2
/Users/jishavarun/Downloads/wiki/wiki/00/35734000_1989-05-01_2012.jpg,137.48,62.1,81.04,81.32,74.04,114.18,178.48,123.08,2
/Users/jishavarun/Downloads/wiki/wiki/00/35798200_1987-08-03_2014.jpg,116.43,77,47.04,122.65,82.87,184.69,73.78,194.52,2
/Users/jishavarun/Downloads/wiki/wiki/00/35833400_1966-04-06_2013.jpg,213.08,93.09,92.09,113.6,80.06,180.83,154.13,128.38,4
/Users/jishavarun/Downloads/wiki/wiki/00/36001300_1962-03-10_2012.jpg,144.03,89.56,77.23,117.35,93.05,199.18,132.24,140.29,4
/Users/jishavarun/Downloads/wiki/wiki/00/36279000_1989-06-10_2013.jpg,204.06,94.34,91.35,137.09,100,176.32,162.77,130.25,2
/Users/jishavarun/Downloads/wiki/wiki/00/36348200_1986-12-02_2012.jpg,192.04,65.03,74.33,109.04,82.01,141.57,178.48,116.66,2
/Users/jishavarun/Downloads/wiki/wiki/00/36380400_1962-08-12_2011.jpg,139.01,59.24,72.78,132.1,79.31,95.75,158.41,111.88,4
/Users/jishavarun/Downloads/wiki/wiki/00/36505200_1979-05-24_2013.jpg,189.21,78.77,77.03,130.25,83.22,156.14,139.89,108.78,3
/Users/jishavarun/Downloads/wiki/wiki/00/36606300_1984-08-03_2014.jpg,121.33,48,73.35,134.63,65.01,85.64,191.11,123.41,2
/Users/jishavarun/Downloads/wiki/wiki/00/36689200_1991-05-03_2013.jpg,182,72.11,80.06,113.86,98,125.2,167.78,88.2,2
/Users/jishavarun/Downloads/wiki/wiki/00/36705800_1982-03-17_2013.jpg,146.11,76.32,73.17,72.01,77.41,183.88,190.46,121.2,3
/Users/jishavarun/Downloads/wiki/wiki/00/36883800_1990-01-22_2014.jpg,187.07,74.03,67.19,86.4,88.57,167.47,138.55,114.84,2
/Users/jishavarun/Downloads/wiki/wiki/00/36895700_1970-11-09_1985.jpg,204.19,92.72,108.46,176.82,107.06,165.16,230.07,113,1
/Users/jishavarun/Downloads/wiki/wiki/00/373900_1989-06-02_2011.jpg,204.19,92.72,108.46,176.82,107.06,165.16,230.07,113,2
/Users/jishavarun/Downloads/wiki/wiki/00/37498600_1993-01-18_2013.jpg,156.05,80.22,91.2,134.37,96.01,155.25,201.1,98.01,1
/Users/jishavarun/Downloads/wiki/wiki/00/37500_1944-01-23_2010.jpg,156.05,80.22,91.2,134.37,96.01,155.25,201.1,98.01,6
/Users/jishavarun/Downloads/wiki/wiki/00/37661600_1952-11-17_2009.jpg,129.19,45.1,73.25,117.28,76,69.28,185.48,118.68,5
/Users/jishavarun/Downloads/wiki/wiki/00/37666900_1991-05-20_2014.jpg,168.32,84.53,67.23,110.06,82.68,175.6,136.52,94.25,2
/Users/jishavarun/Downloads/wiki/wiki/00/37792700_1964-12-14_1988.jpg,188.41,75.93,85.09,124.46,95.75,140.1,175.46,91.05,2
/Users/jishavarun/Downloads/wiki/wiki/00/38012000_1992-01-19_2013.jpg,143.85,73.25,79.43,124.04,73.98,148.04,171.66,107.47,2
/Users/jishavarun/Downloads/wiki/wiki/00/38300100_1990-08-24_2012.jpg,143.85,73.25,79.43,124.04,73.98,148.04,171.66,107.47,2
/Users/jishavarun/Downloads/wiki/wiki/00/38937100_1993-11-30_2015.jpg,143.85,73.25,79.43,124.04,73.98,148.04,171.66,107.47,2
/Users/jishavarun/Downloads/wiki/wiki/00/3908700_1978-09-19_2011.jpg,180,78.23,70.06,119.08,91.01,182.73,133.08,111.29,3
/Users/jishavarun/Downloads/wiki/wiki/00/3908700_1978-09-19_2011.jpg,237.12,111.45,100.13,156.63,126.57,244.49,186.75,147.08,3
/Users/jishavarun/Downloads/wiki/wiki/00/3920700_1980-08-06_2011.jpg,188.96,76.01,84.72,148.27,97.51,135.81,171.22,86.49,3
/Users/jishavarun/Downloads/wiki/wiki/00/39294200_1965-07-31_2011.jpg,175.35,81.01,84.01,88.01,82.22,179.79,188.53,100.42,4
/Users/jishavarun/Downloads/wiki/wiki/00/39302100_1989-11-03_2012.jpg,147.67,74.15,50.16,100.3,86.05,185.67,87.94,146.82,2
/Users/jishavarun/Downloads/wiki/wiki/00/39327800_1990-11-16_2013.jpg,184.39,76.53,79.06,107.07,109.04,173.35,183.82,107.07,2
/Users/jishavarun/Downloads/wiki/wiki/00/39570100_1934-11-06_1992.jpg,161.11,65.28,72.34,118,92.02,137.68,174.09,90.05,5
/Users/jishavarun/Downloads/wiki/wiki/00/40507400_1991-04-12_2014.jpg,157.03,80.01,79.03,112.02,70.01,176.08,167.44,113.32,2
/Users/jishavarun/Downloads/wiki/wiki/00/40608300_1960-09-29_2009.jpg,177,74.33,72.01,117,94.01,139.02,135.78,92.36,4
/Users/jishavarun/Downloads/wiki/wiki/00/40614100_1365-01-27_1950.jpg,180.25,74.32,83.24,158.86,98.35,139.62,185.73,96.21,8
/Users/jishavarun/Downloads/wiki/wiki/00/40614100_1365-01-27_1950.jpg,158.32,58.25,71.84,99.32,90.09,107.67,165.5,106.04,8
/Users/jishavarun/Downloads/wiki/wiki/00/40797100_1988-06-07_2013.jpg,158.32,58.25,71.84,99.32,90.09,107.67,165.5,106.04,2
/Users/jishavarun/Downloads/wiki/wiki/00/40965900_1931-12-18_1989.jpg,158.32,58.25,71.84,99.32,90.09,107.67,165.5,106.04,5
/Users/jishavarun/Downloads/wiki/wiki/00/41068800_1982-01-18_2008.jpg,158.32,58.25,71.84,99.32,90.09,107.67,165.5,106.04,2
/Users/jishavarun/Downloads/wiki/wiki/00/41079800_1987-10-01_2011.jpg,198.36,73.01,74.55,121.33,92.14,147.3,152.24,91.08,2
/Users/jishavarun/Downloads/wiki/wiki/00/41253700_1959-03-20_2007.jpg,198.36,73.01,74.55,121.33,92.14,147.3,152.24,91.08,4
/Users/jishavarun/Downloads/wiki/wiki/00/41255300_1928-05-13_1950.jpg,205.19,91.48,63.89,108.85,88.06,216.58,104.68,153.05,2
/Users/jishavarun/Downloads/wiki/wiki/00/4126400_1917-01-09_1969.jpg,282.26,94.13,90.67,136.18,108.04,202.45,184.95,119.42,5
/Users/jishavarun/Downloads/wiki/wiki/00/413100_1964-09-14_1994.jpg,252,97.19,95.05,120.2,95.05,202.43,167.51,129.81,2
/Users/jishavarun/Downloads/wiki/wiki/00/41313000_1950-05-20_1970.jpg,252,97.19,95.05,120.2,95.05,202.43,167.51,129.81,1
/Users/jishavarun/Downloads/wiki/wiki/00/41406800_1986-09-12_2014.jpg,160.8,74.33,97.51,137.06,76.16,103.17,204.25,110.14,2
/Users/jishavarun/Downloads/wiki/wiki/00/41431300_1936-10-25_1967.jpg,145.06,68.07,62.07,74.04,70.06,160.29,117.83,156.17,3
/Users/jishavarun/Downloads/wiki/wiki/00/41431300_1936-10-25_1967.jpg,177,58.14,69.07,107.52,78.03,107.2,161,69.01,3
/Users/jishavarun/Downloads/wiki/wiki/00/41431300_1936-10-25_1967.jpg,177,58.14,69.07,107.52,78.03,107.2,161,69.01,3
/Users/jishavarun/Downloads/wiki/wiki/00/41464800_1944-12-16_1971.jpg,192.15,83,76.3,127.88,97.62,181.78,143.3,95.88,2
/Users/jishavarun/Downloads/wiki/wiki/00/41538900_1993-12-22_2013.jpg,192.15,83,76.3,127.88,97.62,181.78,143.3,95.88,1
/Users/jishavarun/Downloads/wiki/wiki/00/41558300_1901-04-10_1942.jpg,143.35,67.36,45.89,113.09,84.21,165.22,70.67,152.82,4
/Users/jishavarun/Downloads/wiki/wiki/00/41577800_1931-03-11_1957.jpg,183.17,95.34,96.69,154,92,184.28,180.61,109.2,2
/Users/jishavarun/Downloads/wiki/wiki/00/41611300_1946-05-31_1974.jpg,158.2,88.14,80.4,132.57,88.28,200.82,144.9,148.61,2
/Users/jishavarun/Downloads/wiki/wiki/00/41667600_1995-08-06_2013.jpg,200.96,100.18,98,124.9,73.55,211.56,189.31,164.98,1
/Users/jishavarun/Downloads/wiki/wiki/00/42051900_1967-02-12_2009.jpg,211.04,69.07,77.32,123.69,97,124.67,166.45,108.05,4
/Users/jishavarun/Downloads/wiki/wiki/00/42051900_1967-02-12_2009.jpg,183.61,69.46,68.47,118.04,96.33,155.38,143.42,120.3,4
/Users/jishavarun/Downloads/wiki/wiki/00/42051900_1967-02-12_2009.jpg,188.32,78.41,77.06,163.11,116.11,180.2,179.26,97.42,4
/Users/jishavarun/Downloads/wiki/wiki/00/4252600_1972-09-06_2010.jpg,274.01,100.62,102.77,137.18,128,165.73,180.7,130.86,3
/Users/jishavarun/Downloads/wiki/wiki/00/42542100_1934-01-25_1958.jpg,175.03,75.66,78.23,98.35,78.77,146.28,206.28,90.48,2
/Users/jishavarun/Downloads/wiki/wiki/00/42542100_1934-01-25_1958.jpg,165.1,92.54,75.06,95.38,68.07,192.21,127,173.67,2
/Users/jishavarun/Downloads/wiki/wiki/00/42664200_1969-03-14_2011.jpg,175.92,73.33,83.2,133.3,98.73,127.95,162.01,90.45,4
/Users/jishavarun/Downloads/wiki/wiki/00/42755500_1973-06-04_2014.jpg,137.06,53.08,70.03,109.66,80.16,89.27,171.73,86.09,4
/Users/jishavarun/Downloads/wiki/wiki/00/42842300_1994-10-18_2014.jpg,170.04,83.93,86.01,126.44,85,168.46,160.81,76.06,1
/Users/jishavarun/Downloads/wiki/wiki/00/42851200_1981-08-16_2014.jpg,128.08,76.24,65.8,104.55,75.5,175.62,107.56,151.17,3
/Users/jishavarun/Downloads/wiki/wiki/00/4334200_1953-04-09_2008.jpg,128.08,76.24,65.8,104.55,75.5,175.62,107.56,151.17,5
/Users/jishavarun/Downloads/wiki/wiki/00/43421700_1993-10-13_2013.jpg,208.54,85.21,86.15,108.02,95.05,187.33,188.15,107.71,1
/Users/jishavarun/Downloads/wiki/wiki/00/43806600_1991-07-27_2014.jpg,155.17,94.05,92.2,120.5,90.67,200.71,187.46,98.84,2
/Users/jishavarun/Downloads/wiki/wiki/00/440000_1978-07-12_2012.jpg,183.04,87.02,87.01,132,96.01,196.67,188.96,90.87,3
/Users/jishavarun/Downloads/wiki/wiki/00/44017500_1927-01-16_2010.jpg,230.31,79.76,71.01,125.1,100.24,165.59,132.8,110.26,8
/Users/jishavarun/Downloads/wiki/wiki/00/44060600_1974-09-30_2015.jpg,139.09,81.39,65.49,98.67,68.03,165.04,103.7,174.77,4
/Users/jishavarun/Downloads/wiki/wiki/00/44074400_1983-02-08_2013.jpg,145.28,79.1,69.58,108.68,90.2,185.31,135.2,109.4,2
/Users/jishavarun/Downloads/wiki/wiki/00/44126100_1934-12-17_2009.jpg,164.05,69.46,73.03,117.21,89.02,137.87,161.31,120.07,7
/Users/jishavarun/Downloads/wiki/wiki/00/4430600_1981-06-15_2008.jpg,195.32,83.74,79.4,110.02,94.54,173.77,153.76,128.97,2
/Users/jishavarun/Downloads/wiki/wiki/00/44967400_1928-06-05_1952.jpg,215.39,87.01,89.36,117.83,89.05,159.01,199.57,99.92,2
/Users/jishavarun/Downloads/wiki/wiki/00/45348100_1986-12-05_2014.jpg,167.36,78.26,73.25,127.19,94.13,171.63,136.6,101.83,2
/Users/jishavarun/Downloads/wiki/wiki/00/45484800_1994-08-30_2014.jpg,156.42,86.68,77.01,101,81.61,173.07,144.75,143,1
/Users/jishavarun/Downloads/wiki/wiki/00/462500_1986-02-21_2013.jpg,168,87.14,86.83,116.35,80.01,180.08,162.55,137.79,2
/Users/jishavarun/Downloads/wiki/wiki/00/4657900_1986-07-05_2014.jpg,160.7,82.1,64.76,123.47,96.33,208.45,114.11,138.11,2
/Users/jishavarun/Downloads/wiki/wiki/00/46667800_1978-03-16_2014.jpg,185.3,92.03,74.46,94.37,92.18,190.28,145.11,138.44,3
/Users/jishavarun/Downloads/wiki/wiki/00/46667800_1978-03-16_2014.jpg,188.32,67.07,76.42,101.12,92.44,123.02,178.73,103.39,3
/Users/jishavarun/Downloads/wiki/wiki/00/46667800_1978-03-16_2014.jpg,165.25,82.15,81.22,140.36,105.08,193.54,180.15,148.49,3
/Users/jishavarun/Downloads/wiki/wiki/00/46686400_1992-04-09_2015.jpg,150.01,81.22,80.1,136.13,87.01,172.74,166.82,116.39,2
/Users/jishavarun/Downloads/wiki/wiki/00/46686400_1992-04-09_2015.jpg,150.01,81.22,80.1,136.13,87.01,172.74,166.82,116.39,2
/Users/jishavarun/Downloads/wiki/wiki/00/46687200_1988-11-30_2014.jpg,142.79,59.21,82.61,89.54,64.2,88.74,191.32,117.02,2
/Users/jishavarun/Downloads/wiki/wiki/00/46730400_1922-05-27_2013.jpg,199.04,85.02,72,174.48,111,225.06,155.6,131.03,8
/Users/jishavarun/Downloads/wiki/wiki/00/46948500_1994-10-08_2012.jpg,152.27,76.03,82.04,101.02,78.1,141.79,165.62,109.46,1
/Users/jishavarun/Downloads/wiki/wiki/00/46994400_1992-02-09_2015.jpg,158.01,96.25,83.19,128.89,78.1,195.54,132.3,138.92,2
/Users/jishavarun/Downloads/wiki/wiki/00/47030000_1979-06-09_2015.jpg,158.01,96.25,83.19,128.89,78.1,195.54,132.3,138.92,3
/Users/jishavarun/Downloads/wiki/wiki/00/4744600_1959-05-08_2009.jpg,158.01,96.25,83.19,128.89,78.1,195.54,132.3,138.92,4
/Users/jishavarun/Downloads/wiki/wiki/00/487200_1890-12-11_1964.jpg,163.08,66.48,65.07,119.07,89.14,166.56,175.57,88.55,7
/Users/jishavarun/Downloads/wiki/wiki/00/489500_1970-05-05_2006.jpg,221.11,85.71,84.15,147.22,109.04,213.41,200.21,110.98,3
/Users/jishavarun/Downloads/wiki/wiki/00/493900_1952-08-18_2006.jpg,221.11,85.71,84.15,147.22,109.04,213.41,200.21,110.98,5
/Users/jishavarun/Downloads/wiki/wiki/00/4943200_1955-01-10_2010.jpg,130.06,46.01,65,110.37,91.05,95.42,192.33,120.34,5
/Users/jishavarun/Downloads/wiki/wiki/00/4998900_1966-04-22_2015.jpg,213.35,75.54,71.34,121.81,105.8,196.1,175.35,119.62,4
/Users/jishavarun/Downloads/wiki/wiki/00/5012100_1923-06-16_1953.jpg,151.61,81.58,65.73,117.11,82.87,187.64,109.57,158.4,2
/Users/jishavarun/Downloads/wiki/wiki/00/5139000_1963-02-006_2009.jpg,181.66,69.38,72.8,98.37,102.36,185.9,184.77,117.92,4
/Users/jishavarun/Downloads/wiki/wiki/00/5158300_1950-09-14_2013.jpg,197.29,81.3,84.17,101.04,88.46,153.51,173.01,133.66,6
/Users/jishavarun/Downloads/wiki/wiki/00/51800_1942-02-01_2007.jpg,147.26,81.05,57.97,115.87,80.78,199.71,108.58,140.6,6
/Users/jishavarun/Downloads/wiki/wiki/00/518700_1981-09-12_2012.jpg,225.22,86.37,85.99,124.15,96.08,160.18,152.37,118.66,3
/Users/jishavarun/Downloads/wiki/wiki/00/543800_1965-07-01_2010.jpg,163.99,78.16,75.33,121.2,85.48,179.55,193.49,92,4
/Users/jishavarun/Downloads/wiki/wiki/00/5477800_1970-06-08_2011.jpg,155.56,62.2,86.68,130.5,88.57,91.35,206.44,136.24,4
/Users/jishavarun/Downloads/wiki/wiki/00/5751800_1950-09-09_2010.jpg,155.56,62.2,86.68,130.5,88.57,91.35,206.44,136.24,5
/Users/jishavarun/Downloads/wiki/wiki/00/5869100_1948-06-22_1971.jpg,219.65,91.09,94.13,162.93,126.02,178.32,207.75,94.37,2
/Users/jishavarun/Downloads/wiki/wiki/00/5879100_1940-12-26_1975.jpg,206.12,86.47,82.01,131,111,179.17,180.99,131.32,3
/Users/jishavarun/Downloads/wiki/wiki/00/5998900_1978-11-30_2011.jpg,176,80.16,69,133.09,91.05,188.27,131.89,133.3,3
/Users/jishavarun/Downloads/wiki/wiki/00/609400_1956-03-07_2013.jpg,140.8,85.09,51.97,123.49,86.15,195.06,67.12,163.37,5
